"Lat","Lon","Code","Vel","Network","Description"
34.20734,-117.50039,SS2,724,SCSN,'SAN SEVAINE'
33.99546,-119.63513,SSC,372,SCSN,'SANTA CRUZ ISLAND'
34.03734,-120.35106,SSM,372,SCSN,'SAN MIGUEL ISLAND'
33.24494,-119.50737,SSN,372,SCSN,'SAN NICOLAS ISLAND'
34.40967,-119.20250,SSR,372,SCSN,'SULFUR RIDGE'
34.21703,-117.48982,SSV,724,SCSN,'SAN SEVAINE (OLD)'
33.17660,-115.60240,SSW,301,SCSN,'SALTON SEA WILDLIFE'
34.30275,-119.18696,STC,464,SCSN,'SANTA CLARA'
33.66400,-117.76856,STG,301,SCSN,'Santiago'
34.69201,-117.11726,STO,686,SCSN,'STODDARD MOUNTAIN'
34.57121,-114.84876,STP,724,SCSN,'STEPLADDER MTN.'
33.79020,-118.19850,STS,298,SCSN,'STATE STREET'
34.78904,-118.46361,STT,301,SCSN,'SCOTT RANCH'
32.94483,-115.80000,SU2,686,SCSN,'SUPERSTITION'
34.21048,-117.69394,SUN,724,SCSN,'SUNSET PEAK'
32.95537,-115.82547,SUP,686,SCSN,'SUPERSTITION MTN'
34.10645,-117.09825,SVD,724,SCSN,'SEVEN OAKS DAM'
34.71605,-118.58362,SWM,724,SCSN,'SAWMILL'
32.94080,-115.79580,SWS,686,SCSN,'SAM W. STEWART'
34.33790,-119.21480,SXT,372,SCSN,'SEXTON CANYON'
34.35360,-118.45098,SYL,724,SCSN,'SYLMAR'
34.52780,-119.97834,SYP,464,SCSN,'SANTA YNEZ PEAK'
32.57936,-116.91486,SYS,464,SCSN,'SAN YSIDRO'
34.38200,-117.67810,TA2,724,SCSN,'TABLE MOUNTAIN'
34.38200,-117.67810,TAB,724,SCSN,'TABLE MOUNTAIN'
33.99465,-118.01397,TCC,372,SCSN,'TURNBULL CANYON'
34.08377,-118.59900,TCF,372,SCSN,'TOPANGA CANYON'
35.29100,-118.42090,TEH,686,SCSN,'Cattani Ranch, Tehachapi'
35.23107,-118.68878,TEJ,686,SCSN,'EL TEJON'
34.90853,-118.66443,THC,686,SCSN,'TEHACHAPI MICROWAVE'
33.83172,-116.33896,THP,301,SCSN,'THOUSAND PALMS'
34.55319,-117.71916,THR,686,SCSN,'THREE SISTERS'
32.87880,-117.22690,THSB,464,SCSN,'Thornton Hospital'
33.63481,-116.16402,THX,301,SCSN,'THERMAL AIRPORT'
37.05422,-118.23009,TIN,301,SCSN,'TINEMAHA'
35.02722,-118.74373,TJR,301,SCSN,'TEJON RANCH'
35.08687,-119.53541,TM2,372,SCSN,'TEMBLOR RANGE'
35.08727,-119.53553,TMB,372,SCSN,'TEMBLOR RANGE'
36.80530,-117.40885,TMO,686,SCSN,'TIN MTN, NEV'
33.52405,-116.42529,TOP,686,SCSN,'TORO PEAK'
34.15600,-118.82021,TOV,464,SCSN,'THOUSAND OAKS VENTUR'
35.80885,-117.76493,TOW,301,SCSN,'TOWER'
34.10564,-116.04939,TPC,686,SCSN,'TWENTYNINE PALMS'
34.36266,-116.08201,TPM,686,SCSN,'Twentynine Palms Marine Base'
34.87883,-118.22864,TPO,686,SCSN,'TROPICO HILLS'
34.09285,-118.58780,TPR,372,SCSN,'TRIPPET RANCH'
33.52340,-116.42570,TRO,686,SCSN,'TORO PEAK'
34.33537,-114.82826,TTM,724,SCSN,'TURTLE MTN'
34.27827,-118.59548,TWL,724,SCSN,'TWIN LAKES'
32.96608,-115.57593,U06,301,SCSN,'UNICAL6'
33.03390,-115.53526,U08,301,SCSN,'UNICAL8'
34.14817,-117.69940,UPL,372,SCSN,'UPLAND'
34.41300,-119.84270,USB,372,SCSN,'UC SANTA BARBARA'
34.01916,-118.28597,USC,301,SCSN,'UNIV SOUTHERN CA'
34.48399,-118.11762,VCS,301,SCSN,'VINCENT SUBSTATION'
35.84089,-119.08469,VES,464,SCSN,'VESTAL'
34.29678,-118.02833,VET,724,SCSN,'MOUNT VETTER'
33.83254,-116.81041,VG2,686,SCSN,'VISTA GRANDE'
33.83754,-116.80963,VGR,686,SCSN,'VISTA GRANDE (OLD)'
33.81596,-117.76338,VPD,301,SCSN,'VILLA PARK DAM'
34.21459,-118.27964,VRD,724,SCSN,'VERDUGO HILLS'
33.15585,-117.23200,VST,686,SCSN,'VISTA'
34.40417,-119.71605,VTR,372,SCSN,'VIC TRACE S.B.'
34.56058,-117.32961,VTV,372,SCSN,'VICTORVILLE'
34.44350,-118.66332,VVD,372,SCSN,'VAL VERDE'
35.73770,-118.55743,WAS,686,SCSN,'ALTA SIERRA'
35.60839,-117.89049,WBM,372,SCSN,'BOWMAN ROAD'
35.53671,-118.14035,WBS,686,SCSN,'BIRD SPRING'
36.20831,-117.90469,WCF,686,SCSN,'CACTUS FLAT WEST'
36.19017,-117.62317,WCG,686,SCSN,'CHINA GARDENS SOUTH'
35.87887,-118.07405,WCH,686,SCSN,'CHIMNEY PEAK'
35.62248,-118.43836,WCO,686,SCSN,'COOK PEAK'
36.07098,-117.85102,WCP,686,SCSN,'CACTUS PEAK WEST'
36.02702,-117.76761,WCS,686,SCSN,'COSO HOT SPRINGS'
35.71155,-117.59448,WCX,301,SCSN,'CHINA LAKE RADIO'
35.69998,-118.84421,WDY,686,SCSN,'WOODY, CALIF.'
32.75900,-115.73150,WES,301,SCSN,'WESTSIDE ELEMENTARY SCHOOL'
34.31455,-114.40992,WH2,686,SCSN,'WHIPPLE MOUNTAINS'
35.69513,-118.35183,WHF,301,SCSN,'HANNING FLAT'
34.30705,-114.49658,WHP,686,SCSN,'WHIPPLE MTNS. (OLD)'
36.10508,-117.76177,WHS,686,SCSN,'HAIWEE SPRINGS'
35.50989,-118.51904,WHV,686,SCSN,'HAVILAH'
33.27614,-115.58154,WI2,301,SCSN,'WISTER'
33.68299,-117.10366,WIN,686,SCSN,'WINCHESTER'
33.27586,-115.59540,WIS,301,SCSN,'WISTER'
35.41094,-118.48196,WJP,301,SCSN,'JOHNS PEAK'
35.81446,-120.51208,WKR,464,SCSN,'WALKER PASS'
35.79398,-118.44337,WKT,301,SCSN,'KERN-TULARE'
36.15243,-118.31312,WLH,686,SCSN,'LITTLE HORSE'
33.05135,-115.49193,WLK,301,SCSN,'WIEST LAKE'
34.00970,-117.95077,WLT,301,SCSN,'Walnut'
33.57360,-116.67470,WMC,301,SCSN,'WALMIC RANCH'
36.11774,-117.85484,WMF,686,SCSN,'MCCLOUD FLAT'
33.01524,-115.62327,WML,301,SCSN,'WESTMORELAND'
35.84220,-117.90616,WNM,301,SCSN,'NINE MILE CANYON'
34.11500,-118.38000,WNS,724,SCSN,'Wonderland Avenue School'
35.53545,-118.71352,WOF,686,SCSN,'OAK FLAT'
35.69563,-118.24246,WOR,686,SCSN,'ONYX RANCH'
35.94896,-117.64787,WRC,686,SCSN,'RENEGADE CANYON'
36.00783,-117.89056,WRV,301,SCSN,'ROSE VALLEY CANYON'
34.59417,-118.58033,WS2,464,SCSN,'WARM SPRINGS'
35.70429,-117.88751,WSC,301,SCSN,'SHORT CANYON'
35.59962,-117.49265,WSH,301,SCSN,'SPANGLER HILLS'
34.59618,-118.57972,WSP,464,SCSN,'WARM SPRINGS'
34.17170,-118.64971,WSS,372,SCSN,'West Side Station'
33.94895,-118.25529,WTT,301,SCSN,'Watts'
35.94945,-117.81724,WVP,686,SCSN,'VOLCANO PEAK'
35.73556,-118.08806,WWP,686,SCSN,'WALKER PASS'
33.99007,-116.65580,WWR,301,SCSN,'WHITEWATER'
35.52314,-117.36418,XMS,464,SCSN,'CHRISTMAS CANYON'
34.29597,-117.86223,XTL,724,SCSN,'CRYSTAL LAKE'
33.16661,-116.35386,YAQ,686,SCSN,'YAQUI MEADOWS'
35.43658,-119.96009,YEG,372,SCSN,'YEGUAS MTN'
32.64729,-115.92253,YUH,686,SCSN,'YUHA DESERT'
33.5560,-116.6740,5160,301,USGS,'Anza; Fire Station Highway 371; ground level'
33.6020,-116.7550,5222,301,USGS(DU),'Anza; Tripp Flats Training Camp Tripp Flats Rd; ground level'
34.2000,-118.0200,5297,724,USGS,'Arcadia; Chantry Flat Forest Station Foothill Blvd; landslide array'
35.3700,-119.0210,1004,301,USGS,'Bakersfield; Harvey Auditorium Bakersfield High School; basement'
34.0760,-118.3950,5402,301,USGS(RT),'Beverly Hills; PacBell Facility Foothill Rd; ground level'
33.3530,-115.7320,5271,301,USGS(RT),'Bombay Beach; Fire Station Third St; ground level'
32.6930,-115.3380,5054,301,USGS(DU),'Bond's Corner; Omlin Res. Highway 98; maint. shop; ground level'
33.1940,-116.3290,5220,301,USGS(DU),'Borrego Springs; Scripps Clinic Yaqui Pass (Rams Hill) Rd; ground level'
32.9910,-115.5130,5060,301,USGS(DU),'Brawley; Airport Hangar Ken Bemis Dr; ground level'
33.8900,-117.9300,951,372,ACOE,'Brea Dam Left Abutment'
33.9354,-117.8839,697,372,MWD,'Brea; Orange County Reservoir Abutment'
34.1950,-118.3520,5398,301,USGS(RT),'Burbank; Burbank Airport Fire Station Hollywood Way; ground level'
33.9180,-116.7820,5073,301,USGS(DU),'Cabazon; Post Office Ramona St; ground level'
33.5120,-116.7980,5241,301,USGS(DU),'Cahuilla Valley; Fire Station Lake Riverside Estates; ground level'
34.1550,-118.6410,5404,372,USGS(RT),'Calabasas; PacBell Facility Park Sorrento; ground Level'
32.6690,-115.4930,5053,301,USGS(DU),'Calexico; Fire Station Fifth St; ground level'
33.1260,-115.5160,5061,301,USGS(DU),'Calipatria; Fire Station Main St; ground level'
34.2320,-118.7100,5108,724,USGS,'Canoga Park; Santa Susana, Ground Station (ETEC) Canoga Ave; ground level'
33.9200,-117.8400,108,372,ACOE,'Carbon Canyon Dam Left Abutment'
34.2470,-118.6040,5428,301,USGS(DU),'Chatsworth; Fire Station Marilla St; ground level'
33.3800,-116.6800,5221,686,USGS,'Chihuahua Valley; Private Residence Garage; ground level'
35.6491,-117.6618,5419,301,USGS,'China Lake; Naval Weapons Center Highway 178; ground level'
33.4050,-116.4680,5046,301,USGS,'Collins Valley Metal Vault; ground level'
34.0580,-117.3050,5341,372,USGS(DU),'Colton; Kaiser Medical Clinic South Cooley Dr; ground level'
33.9050,-118.2450,5429,372,USGS(DU),'Compton; Cressey Park Fire Station No. 3 ; ground level'
34.2800,-114.2200,819,464,MWD,'Copper Basin Dam Abutment'
33.6580,-117.9310,5286,372,USGS(DU),'Costa Mesa; Fire Station No. 4 Placentia Ave; ground level'
33.6770,-117.8690,5287,372,USGS(DU),'Costa Mesa; Orange Co. Airport Fire Station Paularino Ave; ground level'
33.7380,-116.8380,5157,372,USGS(DU),'Cranston; Forest-Fire Station Hiway 74; ground level'
34.2350,-117.4070,5265,372,USGS(DU),'Devore; Devore Water Company Kenwood Ave; ground level'
32.9600,-115.3190,5056,301,USGS(DU),'El Centro; Array 01, Borchard Ranch Green Rd; ground level'
32.9160,-115.3660,5115,301,USGS,'El Centro; Array 02, Feed Lot Keystone Rd; ground level'
32.8940,-115.3800,5057,301,USGS,'El Centro; Array 03, Pine Union School Holt Rd; ground level'
32.8640,-115.4320,955,301,USGS,'El Centro; Array 04, Schafter Residence Anderson Rd; ground level'
32.8550,-115.4660,952,301,USGS,'El Centro; Array 05, Gilbert Residence James Rd; ground level'
32.8390,-115.4870,5158,301,USGS,'El Centro; Array 06, Pitchie Residence Huston Rd; ground level'
32.8290,-115.5040,5028,301,USGS(DU),'El Centro; Array 07; Imperial Valley College Shop Maintenance Bldg; ground level'
32.7940,-115.5490,117,301,USGS,'El Centro; Array 09, Irrigation District Substation Commercial Ave; ground level; 2-story'
32.7810,-115.5360,412,301,USGS(DU),'El Centro; Array 10, Regional Hospital Ross Ave; ground level'
32.7520,-115.5940,5058,301,USGS(DU),'El Centro; Array 11, McCabe School McCabe Rd; ground level'
32.7180,-115.6370,931,301,USGS,'El Centro; Array 12, Meloland Cattle Co. Brockman Rd; ground level'
32.7960,-115.5350,5165,301,USGS(DU),'El Centro; Differential Array Dogwood Rd'
32.8000,-115.4730,464,301,USGS(DU),'El Centro; Meadows Union School Bowker Rd; ground level'
34.3970,-118.9180,5401,301,USGS(RT),'Fillmore; PacBell Facility "A" St; ground level'
34.0880,-116.9190,5075,372,USGS(DU),'Forest Falls; Post Office Forest Home Blvd; ground level'
34.8120,-118.9450,5420,724,USGS,'Frazier Park; Post Office Interstate 5; ground level'
33.9250,-116.3890,5069,301,USGS,'Fun Valley; Reservoir No. 361 Dillon Rd; ground level'
36.1096,-117.9565,5418,301,USGS(DU),'Haiwee Reservoir; Pumping Plant Highway 395; ground level'
33.8960,-118.3770,5243,372,USGS(DU),'Hawthorne; FAA Bldg Aviation Blvd; ground level; 7-story'
34.1360,-117.2130,5161,372,USGS(DU),'Highland; Fire Station No. 8 Highland Ave; ground level'
33.7080,-115.6280,817,724,MWD,'Hinds Pumping Plant Head Gate House; mid-level'
34.1180,-118.2990,141,724,USGS(RT),'Hollywood; Griffith Observatory Griffith Park; ground level'
32.8120,-115.3770,5055,301,USGS(DU),'Holtville; Post Office Fern St; ground level'
33.6970,-118.0230,5288,301,USGS,'Huntington Beach; Springdale Springdale Ave; ground level'
33.6760,-116.6800,5043,301,USGS,'Hurkey Creek; County Park Hiway 74; ground level'
33.7070,-116.7170,5232,686,USGS(DU),'Idyllwild; Keenwild Fire Station Hiway 243; ground level'
33.6160,-116.6200,5372,372,USGS(DU),'Idyllwild; Kenworthy Fire Station Morris Ranch Rd; ground level'
32.7080,-115.0920,5272,301,USGS,'Imperial Valley; Midway Well Interstate 8 at Highway 98; ground level'
32.9290,-115.7010,5051,301,USGS,'Imperial Valley; Parachute Test Site Control Bldg; ground level'
33.1780,-115.6150,5062,301,USGS(DU),'Imperial Valley; Salton Sea Wildlife Refuge West Sinclair Rd; ground level'
32.9620,-115.8130,5274,301,USGS,'Imperial Valley; Superstition Mtn Base T-hut; ground level'
32.9550,-115.8250,286,686,USGS,'Imperial Valley; Superstition Mtn Peak Camera Site 8; ground level'
32.8610,-115.5270,5413,301,ICL,'Imperial; Imperial County Landfill Dogwood Rd; ground level'
33.7470,-116.2150,5294,301,USGS(DU),'Indio; Jackson Road Jackson Rd; ground level'
34.1480,-115.1220,820,301,MWD,'Iron Mtn. Pumping Plant Basement'
33.6559,-117.8598,5281,372,USGS,'Irvine; Brinderson Tower No. 2 MacArthur Blvd; bldg array; 12-ch; 14-story'
34.2096,-118.1863,5408,372,USGS(DU),'La Canada; Wald Residence Paulette Place; ground level'
35.6430,-118.4720,1035,686,USGS(DU),'Lake Isabella Dam ACOE Office; ground level'
33.8541,-117.4494,707,686,MWD,'Lake Mathews Dam Dike Toe'
36.0620,-118.9230,1484,686,ACOE,'Lake Success Dam Tower; 6-ch array'
33.8560,-117.1140,5324,301,USGS,'Lakeview; San Jacinto Wildlife Area Calif Dept of Fish & Game; ground level'
34.1349,-117.7556,656,372,MWD,'LaVerne; Live Oak Reservoir Structure Array'
34.1142,-117.7792,5164,301,MWD,'LaVerne; Weymouth Filtration Plant Chemical Bldg'
34.6170,-118.2850,5029,301,USGS(DU),'Leona Valley; Fire Station No. 140 Elizabeth Lake Rd; ground level'
34.5210,-117.9940,5030,301,USGS(RT),'Littlerock; Post Office Highway 138; ground Level'
34.0500,-117.2640,129,301,USGS(DU),'Loma Linda; University Medical Center Anderson St; ground level'
34.0510,-117.2500,5229,301,VA,'Loma Linda; VA Hospital, North Freefield Benton St; ground level'
34.3230,-117.5650,5034,372,USGS,'Lone Pine Canyon; Clyde Ranch Barn; ground level'
34.0520,-118.2600,5233,372,USGS,'Los Angeles; 1100 Wilshire Wilshire Blvd; structure array'
34.0720,-118.1760,5396,372,USGS(DU),'Los Angeles; Acosta Residence La Calandria Wy; ground level'
33.9960,-118.1620,5129,301,USGS,'Los Angeles; Bell Postal Facility Bandini Blvd; ground level'
34.0630,-118.4630,638,372,VA,'Los Angeles; Brentwood VA Hospital Bldg 259; ground'
34.0590,-118.4130,982,372,USGS,'Los Angeles; Century City, 2029 CPE Bldg Array 1'
34.0580,-118.4120,981,372,USGS,'Los Angeles; Century City, 2049 CPE 12-ch Bldg Array'
33.9430,-118.4110,5399,372,USGS(RT),'Los Angeles; LAX Fire Station No. 80 Sepulveda Blvd; ground level'
34.0400,-118.4450,5284,301,USGS,'Los Angeles; Lowe Residence Purdue Avenue; 3rd level'
34.1310,-118.4910,5421,372,USGS(DU),'Los Angeles; Mullholland Fire Station No. 109 Mullholland Dr at Fwy 405; ground level'
34.0969,-118.4794,757,464,MWD,'Los Angeles; Sepulveda Canyon Ground'
34.2490,-118.4780,637,301,VA,'Los Angeles; Sepulveda VA Hospital Bldg 40; ground'
34.0660,-118.4410,5405,372,USGS,'Los Angeles; UCLA Factor Bldg Circle Drive S; structure array 1; 15-story'
34.0530,-118.4520,5082,372,VA,'Los Angeles; Wadsworth VA Hospital Main Bldg, 9-ch array; 6-story'
34.2330,-117.4820,5409,372,USGS(DU),'Lytle Creek; Fire Station Lytle Creek Cyn Rd; ground level'
34.0780,-118.6940,5080,464,USGS,'Malibu; Monte Nido Fire Station Malibu Canyon Rd; ground level'
34.0840,-118.6000,5081,372,USGS(RT),'Malibu; Topanga Canyon Fire Station Topanga Canyon Rd; ground level'
35.0400,-119.4290,1042,464,USGS,'Maricopa Array Station 2; ground level'
35.0780,-119.4010,1043,464,USGS,'Maricopa Array Station 3; ground level'
35.1310,-119.3680,1044,301,USGS,'Maricopa Array Station 4; ground level'
35.9970,-119.4860,1041,301,USGS,'Maricopa Array Station 1; ground level'
33.5720,-116.0760,5270,301,USGS(DU),'Mecca; Fire Station Fourth St; ground level'
34.0670,-117.1170,5162,301,USGS(DU),'Mentone; Fire Station No. 9 Crafton Ave; ground level'
34.0790,-117.0450,5076,464,USGS(DU),'Mill Creek; Ranger Station Mill Creek Rd; ground level'
33.9201,-117.3208,5275,686,MWD,'Mills Filter Plant Ground'
34.0490,-118.1120,709,372,MWD,'Monterey Park; Garvey Reservoir Abutment'
34.0490,-116.5780,5071,372,USGS(DU),'Morongo Valley; Fire Station Ocotillo St; ground level'
33.5780,-116.5900,5223,301,USGS(DU),'Mountain Center; Pine Meadows Ranch Hiway 74; ground level'
33.5881,-117.0729,720,301,MWD,'Murietta Hot Springs; Skinner Dam Structure Array'
33.6180,-117.8780,5246,372,USGS,'Newport Beach; 840 Twin Towers Newport Center Dr; bldg. array; 10-story'
33.9250,-116.5480,5295,301,USGS(DU),'North Palm Springs; Fire Station No. 36 Dillion Rd; ground level'
34.2410,-118.5290,5406,301,USGS,'Northridge; CSU Northridge, Eng. Bldg Nordhoff St; structure array; 4-story'
33.9200,-118.0700,634,301,USGS,'Norwalk; 12400 Imperial Highway Imperial Hwy; north ground site'
33.9200,-118.0700,5239,301,USGS,'Norwalk; 12440 Imperial Highway Imperial Hwy; structure array 1'
33.1560,-116.1680,5375,372,USGS(DU),'Ocotillo Wells; Vehicle Recreation Area Highway 78; ground level'
34.5800,-118.1100,262,301,USGS(DU),'Palmdale; Fire Station North Ninth St; ground level'
33.7739,-118.3217,710,372,MWD,'Palos Verdes Reservoir Abutment Bldg'
34.3970,-117.8070,5032,464,USGS(DU),'Paradise Springs; Camp Office Big Rock Creek Rd; ground level'
34.2900,-114.1710,818,464,MWD,'Parker Dam; Gene Pumping Plant Field Headquarters; plant basement'
34.2020,-118.1740,5416,372,USGS,'Pasadena; JPL Bldg 144 ; structure array; multi-bays, hts vary'
34.1990,-118.1730,5410,372,USGS,'Pasadena; JPL Bldg 179 ; High Bay; structure array east'
34.2000,-118.1750,5415,372,USGS,'Pasadena; JPL Bldg 180 ; structure array; 9-story'
34.2000,-118.1740,5412,372,USGS,'Pasadena; JPL Bldg 230 ; structure array; 4-story'
34.2010,-118.1690,5414,372,USGS,'Pasadena; JPL Bldg 302 ; structure array; 3-story'
34.1370,-118.1260,5407,372,USGS(DU),'Pasadena; Millikan Library S. Wilson Ave; structure array 1; 9-story'
34.1360,-118.1270,5296,372,USGS,'Pasadena; USGS/NSMP Office South Wilson Ave; ground level'
33.6070,-116.4530,5044,686,USGS(DU),'Pinyon Flat; UCSD Geophysical Observatory Jeraboa Rd; below-ground vault, (- 2m)'
32.7900,-115.8600,5052,301,USGS,'Plaster City; Warehouse Highway 80; ground level'
33.8880,-117.6410,969,301,ACOE,'Prado Dam Downstream'
33.3480,-116.4000,5047,301,USGS,'Rancho De Anza Borrego Springs State Park; ground level'
33.5680,-116.5100,5230,686,USGS,'Rarick Springs Highway 74; ground level'
34.0040,-117.2230,5037,464,USGS(DU),'Reche Canyon; Olive Dell Ranch Reche Cyn Rd; ground level'
34.1170,-117.0980,5300,372,ACOE(DU),'Redlands; Seven Oaks Dam Santa Ana Cyn; dam; 18-ch array'
34.1930,-118.5100,5424,301,USGS(DU),'Reseda; Fire Station No. 100 Vanowen St; ground level'
34.1340,-117.3680,5268,372,USGS,'Rialto; Rialto Fire Station No. 202 North Riverside Ave; ground level'
33.9696,-117.4482,5235,686,MWD,'Riverside; Santa Ana River Bridge North Abutment; Recorder Bldg; ground level'
34.1550,-117.6750,287,372,ACOE,'San Antonio Dam Downstream'
34.1065,-117.2884,5245,301,USGS,'San Bernardino; County Services Center N. Arrowhead Ave; structure array; 5-story'
34.1663,-117.2512,5331,724,USGS(DU),'San Bernardino; Del Rosa Work Station Quail Canyon Rd; ground level'
34.1220,-117.1580,5266,372,USGS,'San Bernardino; East Valley Water Dist., Plant 108 Weaver Rd; ground level'
34.1050,-117.2810,5326,301,USGS(DU),'San Bernardino; Fire Station No. 01 East Third St; ground level'
34.1400,-117.2940,5337,301,USGS(DU),'San Bernardino; Fire Station No. 04 North 'E' St; ground level'
34.1650,-117.2880,5327,301,USGS(DU),'San Bernardino; Fire Station No. 07 West 40th St; ground level'
34.1030,-117.3490,5330,372,USGS(DU),'San Bernardino; Fire Station No. 09 North Meridian Ave; ground level'
34.0910,-117.2890,5339,301,USGS(DU),'San Bernardino; Fire Station No. 10 South Arrowhead Ave; ground level'
34.0690,-117.2750,5329,301,USGS(DU),'San Bernardino; Fire Station No. 11 East Vanderbilt Wy; ground level'
34.1550,-117.3960,5335,372,USGS(DU),'San Bernardino; Fontana Power Plant Riverside Ave; ground level'
34.1230,-117.2870,5373,301,USGS(DU),'San Bernardino; Lincoln School West 13th St; ground level'
34.0470,-117.2770,5328,301,USGS(DU),'San Bernardino; Montecito Memorial Park Waterman Ave; ground level'
34.2050,-117.3650,5371,372,USGS(DU),'San Bernardino; North Verdemont School Meyers Rd; ground level'
34.0860,-117.3090,5269,301,USGS,'San Bernardino; San Bernardino Valley College Mt. Vernon Ave; ground level'
34.1450,-117.2190,5336,301,USGS(DU),'San Bernardino; Serrano School East Piedmont Dr; ground level'
34.1830,-117.2950,5267,464,USGS,'San Bernardino; Shockley Residence North 'F' St; ground level'
34.1930,-117.4270,5036,724,USGS(DU),'San Bernardino; Sycamore Forest Fire Station Lytle Creek Rd; ground level'
32.8760,-117.2310,5105,372,VA,'San Diego; VA Hospital Jolla Village Dr; structure array; 6-story'
33.8220,-116.9680,5289,301,USGS(DU),'San Jacinto; MWD West Portal Soboba Rd; ground level'
33.6203,-117.8449,5257,464,MWD,'San Joaquin Reservoir Left Abutment'
35.2850,-120.6610,1083,724,USGS(DU),'San Luis Obispo; Recreation Center Santa Rosa St; basement'
34.4230,-119.7000,283,372,USGS(DU),'Santa Barbara; Courthouse Anacapa St; basement'
34.1130,-117.9690,5400,372,ACOE,'Santa Fe Dam Control Room'
32.7950,-115.6910,5273,301,USGS,'Seeley; Elementary School Rio Vista Ave; ground level'
34.1700,-118.4700,949,301,ACOE,'Sepulveda Dam Control Room'
34.3080,-118.4490,5423,372,USGS(DU),'Sylmar; Fire Station No. 91 Polk St; ground level'
34.3120,-118.4960,655,372,MWD,'Sylmar; Jensen Filter Plant; Admin. Bldg Balboa Blvd; basement'
35.1600,-119.3400,1120,464,CDWR,'Taft; Buena Vista Pumping Plant Ground Site; ground level'
34.1730,-118.5490,5427,301,USGS(DU),'Tarzana; Fire Station No. 93 Ventura Blvd; ground level'
33.8200,-116.4000,5068,301,USGS,'Thousand Palms; Post Office Ramon Rd; ground level'
33.8310,-118.3290,5411,372,USGS(DU),'Torrance; Fire Station No. 1 Crenshaw Blvd; ground level'
33.4590,-116.6440,5231,686,USGS,'Tule Canyon; Anza Array Gerrie Lane; ground level'
34.4440,-117.8520,5031,372,USGS(DU),'Valyermo; Forest Fire Station Valyermo Rd; ground level'
34.1850,-118.4490,5422,301,USGS(DU),'Van Nuys; Fire Station City Center; ground level'
34.3970,-119.2990,5403,372,USGS(RT),'Ventura; Oakview PacBell Facility Old Grade Rd; ground Level'
33.9900,-116.6560,5072,301,USGS(DU),'Whitewater Canyon; Whitewater Trout Farm Storage room; ground level'
34.0320,-118.0530,289,301,ACOE,'Whittier Narrows Dam Upstream Baseyard'
33.9770,-118.0360,804,301,USGS,'Whittier; Lutheran Tower Bright Ave; basement'
34.3600,-117.6280,5282,724,USGS(DU),'Wrightwood; Post Office Highway 2; ground Level'
33.9117,-117.8205,698,372,MWD,'Yorba Linda; Diemer Filtration Plant Control Bldg; basement'
